obs,y
7888,1.307191083
7889,1.847441054
7890,0.414912556
7891,1.404259515
7892,0.659134745
7893,1.91279725
7894,-0.745599226
7895,-0.067662665
7896,-0.751928437
7897,0.497435072
7898,1.712872183
7899,1.323005661
7900,2.645046798
7901,3.000013424
7902,1.276767816
7903,-0.834783122
7904,-2.912962627
7905,-1.210566954
7906,-2.887850305
7907,-3.597261983
7908,-2.297942644
7909,-0.053867042
7910,-2.584944452
7911,-1.863155067
7912,-1.06481025
7913,-1.067649605
7914,-0.775250818
7915,-1.982440135
7916,-1.70646469
7917,-0.597589293
7918,0.593457425
7919,-1.186435995
7920,0.376043512
7921,0.629130044
7922,-0.122663531
7923,0.259637633
7924,0.065898557
7925,0.842715913
7926,-0.094973162
7927,0.849310605
7928,1.466392409
7929,-0.635312791
7930,-2.227050273
7931,-3.049119973
7932,-2.546252467
7933,-2.308160481
7934,-2.786941237
7935,-0.888318261
7936,3.810115853
7937,0.699317367
7938,-2.742154445
7939,-1.273349844
7940,-0.64076089
7941,-1.119071214
7942,-1.732341143
7943,-3.949670669
7944,-5.016413732
7945,-6.727501517
7946,-5.585272873
7947,-3.675550284
7948,-4.118962312
7949,-4.363850625
7950,-4.459019537
7951,-2.058940757
7952,-3.026636764
7953,-0.725516008
7954,0.456058193
7955,1.28102109
7956,1.445420163
7957,2.871224015
7958,2.50520886
7959,2.174429591
7960,1.425697562
7961,2.420718519
7962,2.510330698
7963,2.817837866
7964,2.674099111
7965,1.806409012
7966,0.605564755
7967,-0.23250497
7968,1.652109843
7969,0.930484571
7970,-0.613356432
7971,0.29722103
7972,0.075078077
7973,1.246435201
7974,1.407509029
7975,1.091538718
7976,1.30036493
7977,1.879281869
7978,2.764977532
7979,4.494117289
7980,2.996445684
7981,2.13480906
7982,3.334083223
7983,2.990441077
7984,2.493490445
7985,2.740146721
7986,0.814472986
7987,2.926747143
7988,2.086031285
7989,1.191827495
7990,3.791013805
7991,3.149539055
7992,2.623224696
7993,1.871755108
7994,2.129682856
7995,0.011513615
7996,-0.030814569
7997,-0.173783298
7998,-0.584825015
7999,-0.85853903
8000,-0.939321384
8001,-0.367850148
8002,-0.350173019
8003,1.362239697
8004,0.812225829
8005,1.481629972
8006,0.722424432
8007,0.034899661
8008,0.526937141
8009,2.310465969
8010,-0.14990356
8011,0.977770263
8012,2.293023335
8013,3.08623697
8014,-0.341109865
8015,-3.018088937
8016,-4.137016353
8017,-1.907762395
8018,-2.182505338
8019,-2.475717063
8020,-2.525394351
8021,-3.096830753
8022,-1.634656698
8023,-1.151663807
8024,0.649531363
8025,0.274384811
8026,-0.926960905
8027,-1.441733139
8028,-1.987998702
8029,1.615507317
8030,2.498219847
8031,0.771972128
8032,1.963400278
8033,2.676027635
8034,2.121220762
8035,2.737259537
8036,2.096005524
8037,1.207894764
8038,-0.085418455
8039,2.545236648
8040,4.475731204
8041,5.157188123
8042,5.658829621
8043,6.290307194
8044,6.369767628
8045,4.707596035
8046,5.541462217
8047,6.174622244
8048,3.64637578
8049,3.724682178
8050,1.387260219
8051,0.385464158
8052,0.731605901
8053,-0.498993909
8054,0.25567208
8055,-0.004482514
8056,0.163617869
8057,0.327489193
8058,-0.370407711
8059,-1.097187884
8060,-1.074924999
8061,-0.601330928
8062,-1.585822643
8063,-1.240479684
8064,-1.485008643
8065,0.049104255
8066,0.837989589
8067,2.585496853
8068,5.37470674
8069,1.431696066
8070,2.630654483
8071,0.733422164
8072,0.426713838
8073,2.462506023
8074,2.40797794
8075,2.44183944
8076,2.286769658
8077,0.174325834
8078,1.200543285
8079,1.288434141
8080,1.528158912
8081,1.838991905
8082,1.710330832
8083,3.33502408
8084,2.353712722
8085,-0.258823951
8086,-1.646174675
8087,1.159000096
8088,2.33252357
8089,1.735699631
8090,0.566178355
8091,1.195885958
8092,-0.928880249
8093,1.324604591
8094,1.529375961
8095,0.723395257
8096,1.870936483
8097,2.042330555
8098,1.312760787
8099,1.829034805
8100,1.317990975
8101,1.100470622
8102,0.609724859
8103,0.474447058
8104,0.61009289
8105,0.978388851
8106,0.980599319
8107,0.242911945
8108,1.071196526
8109,0.457748178
8110,1.226982756
8111,0.341751815
8112,-1.356954861
8113,-1.685595704
8114,-0.960051776
8115,1.719205241
8116,2.227066964
8117,2.494997638
8118,1.4828015
8119,1.853891654
8120,1.908037569
8121,1.820712521
8122,0.992589276
8123,1.324232439
8124,0.237490132
8125,-0.439796439
8126,1.840966738
8127,2.311651353
8128,1.80702697
8129,0.363406242
8130,1.280728068
8131,0.381867854
8132,-1.030928566
8133,-2.582528256
8134,0.91508196
8135,1.564830139
8136,-0.273642321
8137,-1.226692373
8138,-2.539225435
8139,0.011030224
8140,2.348614425
8141,5.519211682
8142,6.994942257
8143,5.046474517
8144,3.426719422
8145,0.416558038
8146,-0.670024292
8147,-0.413016802
8148,-0.395128687
8149,-1.799994495
8150,-4.290394358
8151,-4.948861394
8152,-4.448399458
8153,-2.982798519
8154,-2.588337608
8155,-1.887247265
8156,-1.057099746
8157,0.669745243
8158,-0.962904648
8159,0.018684606
8160,-1.355270103
8161,-0.559789101
8162,0.04659059
8163,0.393626927
8164,-0.502913331
8165,0.688356616
8166,-0.529411173
8167,-3.129620468
8168,-1.101250896
8169,-0.504953505
8170,-0.225625627
8171,1.756187614
8172,-1.202552314
8173,-1.847643902
8174,-1.564472013
8175,-2.758853144
8176,-3.095176184
8177,-3.478010701
8178,-4.877920651
8179,-4.450056316
8180,-4.080031333
8181,-3.193030375
8182,-3.16229015
8183,-3.922746357
8184,-0.259361636
8185,0.767407001
8186,0.633347315
8187,0.706845166
8188,0.773002657
8189,1.187651327
8190,0.453115493
8191,0.543036682
8192,-0.491136857
8193,-0.434532928
8194,-0.342187876
8195,0.57467729
8196,2.668649754
8197,3.62924184
8198,4.479407973
8199,4.758952462
8200,4.27828413
8201,2.045025019
8202,3.322727989
8203,0.324866674
8204,1.750883158
8205,1.569806921
8206,0.502530131
8207,1.682984448
8208,1.960426138
8209,2.420415915
8210,1.856318381
8211,0.589384943
8212,0.593374765
8213,-0.41326195
8214,-0.878286721
8215,-0.419001227
8216,-0.589790178
8217,0.594525022
8218,0.774996837
8219,0.169798514
8220,-0.784507757
8221,0.224644972
8222,-0.017751784
8223,0.35377954
8224,-0.64155735
8225,-2.341265409
8226,-0.606369975
8227,-1.592569243
8228,-0.75281589
8229,-0.590998439
8230,-0.003504179
8231,0.215358675
8232,-0.185993877
8233,-0.295566874
8234,-0.369670934
8235,0.598570927
8236,0.068146007
8237,0.345177895
8238,0.759984528
8239,1.886391767
8240,2.269068018
8241,0.431980294
8242,0.641351597
8243,1.732630376
8244,3.978549859
8245,1.836932742
8246,-0.380745957
8247,0.726038165
8248,-2.045709215
8249,0.190182972
8250,1.117273839
8251,0.234658818
8252,-2.431663973
8253,-0.163117074
8254,-2.64969016
8255,-2.44728201
8256,-0.79798406
8257,1.289653349
8258,0.585425255
8259,-2.000003692
8260,1.723311052
8261,0.694944174
8262,0.827606829
8263,-0.602406903
8264,0.421963245
8265,-0.525770683
8266,-1.619500346
8267,-1.974125115
8268,-1.905818926
8269,-2.357334727
8270,-3.632546414
8271,-2.969151279
8272,-2.067132843
8273,-0.960316788
8274,-1.986201689
8275,-2.734826781
8276,-3.844947283
8277,-3.662667538
8278,-5.12484684
8279,-5.887579592
8280,-6.343415375
8281,-5.871492557
8282,-3.991952385
8283,-4.13028504
8284,-3.171446982
8285,-1.762087329
8286,-2.351473594
8287,1.788489871
8288,3.549038758
8289,3.176078641
8290,5.623520852
8291,1.690087977
8292,-0.364718677
8293,-0.801167429
8294,-1.16962636
8295,1.074130932
8296,-2.650712157
8297,-6.618017165
8298,-7.73884812
8299,-7.565294905
8300,-6.611270805
8301,-4.713029058
8302,-2.490836281
8303,-1.924066264
8304,-0.816031184
8305,0.440558405
8306,0.032460878
8307,0.047048
8308,-1.080708419
8309,-3.541697279
8310,-5.173941703
8311,-4.195625685
8312,-4.89010987
8313,-4.345297406
8314,-2.204216813
8315,-2.6177101
8316,0.245039775
8317,-1.372183257
8318,-2.221804361
8319,-2.866168118
8320,-1.813113176
8321,-1.110483512
8322,-1.834337945
8323,-0.974102089
8324,-1.729323974
8325,-0.112675648
8326,1.703238694
8327,0.357188867
8328,1.567949167
8329,1.779538041
8330,1.280805385
8331,0.941762724
8332,0.794821131
8333,1.470359025
8334,2.415724196
8335,2.166979859
8336,3.135579608
8337,2.009473867
8338,2.762019151
8339,2.159210658
8340,1.474492428
8341,1.224345849
8342,1.790987639
8343,4.072595459
8344,1.416880921
8345,0.231176008
8346,-1.096485963
8347,-0.444971073
8348,-0.228313047
8349,-1.76100179
8350,-0.157275817
8351,-1.17145221
8352,0.993898846
8353,2.109354496
8354,3.536586093
8355,1.319953982
8356,3.97094042
8357,4.610685897
8358,4.394836618
8359,2.476031224
8360,4.288915742
8361,3.562045836
8362,2.443134267
8363,2.131949481
8364,2.068901614
8365,1.86219205
8366,-0.677205352
8367,-4.197870794
8368,-2.250901123
8369,-1.127216308
8370,0.843851398
8371,2.081839559
8372,0.219908615
8373,0.873422489
8374,-0.186788208
8375,0.366506595
8376,-0.601018801
8377,-1.122191489
8378,-0.625689435
8379,0.547476492
8380,-0.178938669
8381,-2.290863493
8382,-0.108656287
8383,-2.052584902
8384,-3.053375524
8385,-2.64727172
8386,-2.570210414
8387,-1.987736785
8388,-2.202629266
8389,-2.121866066
8390,-2.315113263
8391,-1.419386833
8392,-1.008474229
8393,-0.840956107
8394,-1.316650945
8395,-1.995437108
8396,-1.67797872
8397,-0.930353266
8398,-0.47774547
8399,-0.222149023
8400,-0.916641458
8401,0.063274207
8402,-0.867619378
8403,-1.107449708
8404,-0.270753722
8405,0.189349583
8406,-0.202169944
8407,-0.765952291
8408,-1.789415435
8409,0.133393349
8410,0.937797759
8411,1.132325919
8412,3.639889365
8413,0.931332529
8414,-0.284882116
8415,-0.870746577
8416,-1.705885626
8417,-0.734440734
8418,-1.899841699
8419,1.192701402
8420,-3.300538318
8421,-2.489668178
8422,-2.561354594
8423,-1.519955693
8424,-0.425858878
8425,-1.045817564
8426,1.354083832
8427,0.20563933
8428,-1.229065109
8429,-1.048143094
8430,-1.422228837
8431,-0.826423376
8432,-0.247604949
8433,-1.584691016
8434,1.607362256
8435,-0.137138324
8436,-1.45650421
8437,-1.65442155
8438,0.402801588
8439,-0.207184164
8440,-0.105652567
8441,0.991114639
8442,2.711981942
8443,0.175527385
8444,-2.092518505
8445,-1.75607335
8446,-1.412804151
8447,0.310489616
8448,0.771013711
8449,1.513715585
8450,0.114735666
8451,1.490412105
8452,0.463930861
8453,0.701808404
8454,0.95491738
8455,-0.567335644
8456,-2.111308343
8457,-0.10274143
8458,-2.126898235
8459,-4.636438559
8460,-0.264117482
8461,0.646823026
8462,1.414112647
8463,1.647245618
8464,2.050161461
8465,3.202697546
8466,1.633191327
8467,2.210508403
8468,3.912755233
8469,3.608323935
8470,1.635464449
8471,1.844409475
8472,0.187717845
8473,1.84139447
8474,-0.974920197
8475,-1.758558208
8476,-1.859557658
8477,-2.151519383
8478,-2.719145988
8479,-2.501688228
8480,-1.762259608
8481,-2.603003567
8482,-2.180085107
8483,-1.318390832
8484,-1.36858155
8485,-2.039616199
8486,-1.155668131
8487,-0.758769166
8488,-0.711982209
8489,-2.675137616
8490,-2.531029695
8491,-2.57658389
8492,-3.230403746
8493,-3.286791677
8494,-4.490006566
8495,-3.670321264
8496,-2.799220341
8497,-0.203249014
8498,-1.304287975
8499,-2.229574086
8500,-2.618661132
8501,-1.356946292
8502,-0.962184721
8503,-0.933213221
8504,-0.167328964
8505,-1.045205528
8506,0.112612692
8507,2.429096101
8508,0.965063686
8509,-0.982555446
8510,-3.625475071
8511,-2.628167949
8512,-3.152998248
8513,0.02315661
8514,2.861733786
8515,2.347845349
8516,1.598196986
8517,2.128844298
8518,2.499932705
8519,1.572001197
8520,2.025421802
8521,2.473453229
8522,-0.479116707
8523,0.267685093
8524,0.882021023
8525,1.759198425
8526,-1.298697422
8527,-2.757468908
8528,-1.388103164
8529,-0.516760574
8530,-0.798658363
8531,0.611515339
8532,2.677970404
8533,0.297232303
8534,-0.496085519
8535,-0.16830805
8536,-0.354175748
8537,-0.461347652
8538,0.302584064
8539,0.206860826
8540,0.346375133
8541,1.611173792
8542,4.954033474
8543,5.008336536
8544,3.962174599
8545,4.741097707
8546,5.073029133
8547,2.563769464
8548,-1.043244921
8549,-1.35364489
8550,-1.02219652
8551,-0.794644994
8552,0.356920226
8553,1.636757462
8554,1.115448659
8555,1.594080794
8556,-0.262677384
8557,-0.769072169
8558,-2.212573973
8559,-2.208257904
8560,-1.13693644
8561,-1.598807302
8562,0.250665086
8563,0.426553338
8564,1.378178509
8565,2.345139539
8566,2.327614125
8567,1.125100374
8568,1.160395613
8569,-0.953673579
8570,-0.030015535
8571,-0.921990806
8572,-0.935757716
8573,-2.047492785
8574,-0.949220354
8575,-1.547864426
8576,0.031509828
8577,0.010367912
8578,-1.150279514
8579,-0.56032732
8580,-1.114870887
8581,-1.455357956
8582,-2.752878557
8583,-3.309412308
8584,-1.839051421
8585,-2.49920027
8586,-2.156983896
8587,-2.794693488
8588,-3.175081516
8589,-3.503529069
8590,-1.653636111
8591,-3.943931505
8592,-3.774816571
8593,-1.996837495
8594,-5.235415596
8595,-6.997708188
8596,-6.67040456
8597,-4.170683893
8598,-1.631486364
8599,-2.059161249
8600,-0.454902695
8601,-0.731508793
8602,-0.616400257
8603,-0.757830204
8604,0.106463279
8605,0.553931484
8606,-0.16873066
8607,-1.834242379
8608,-2.132812234
8609,-2.360222086
8610,-0.041449869
8611,1.734109545
8612,1.745545619
8613,3.553869972
8614,5.699451427
8615,5.16324157
8616,4.978507941
8617,3.234289902
8618,2.831004846
8619,2.90286967
8620,4.520827335
8621,5.410820869
8622,2.132711958
8623,1.036110553
8624,0.451982289
8625,0.315116337
8626,0.580529171
8627,0.629187546
8628,-0.35538572
8629,0.354582147
8630,2.445822845
8631,0.766878362
8632,0.098012662
8633,-0.131611661
8634,1.582800393
8635,4.160339796
8636,-0.857339768
8637,2.00418188
8638,0.371110652
8639,-1.362556458
8640,0.731002644
8641,5.003245095
8642,8.127362738
8643,1.944087782
8644,0.61247759
8645,0.566066635
8646,-1.04382757
8647,-1.873334354
8648,-3.995395309
8649,-0.0182078
8650,4.340018446
8651,3.18197017
8652,2.433391628
8653,-0.177054501
8654,-1.828937584
8655,1.24269054
8656,-0.725097276
8657,2.440710548
8658,0.084486323
8659,-3.310040859
8660,-0.838773058
8661,-3.771696255
8662,-3.025603467
8663,-4.001122158
8664,-4.044204485
8665,-4.073101372
8666,-4.125682614
8667,-3.554649428
8668,-4.3748749
8669,-3.808814013
8670,-3.510720453
8671,-3.770910583
8672,-5.762438316
8673,-9.217579115
8674,-6.921079165
8675,-4.921071956
8676,-4.282935242
8677,-5.06527914
8678,-4.545176284
8679,-4.485256155
8680,-4.003803926
8681,-1.402511091
8682,-0.344980919
8683,1.506854165
8684,1.325855872
8685,2.711021801
8686,0.026953068
8687,0.486223241
8688,1.543513345
8689,1.473156186
8690,1.021551706
8691,-0.015770623
8692,-0.942210156
8693,0.304269642
8694,0.208639637
8695,-0.899430013
8696,-1.660657234
8697,-2.151284041
8698,-3.042924125
8699,-3.016586129
8700,-0.715144391
8701,-1.998073163
8702,-1.227132918
8703,-1.912224051
8704,-0.074313991
8705,-0.298908756
8706,-1.03646368
8707,0.889451987
8708,1.551582072
8709,1.738169161
8710,1.658612826
8711,1.349740852
8712,2.018274935
8713,1.477013925
8714,0.734906047
8715,1.050747517
8716,0.241667798
8717,1.5173493
8718,1.758114774
8719,3.544604108
8720,3.273983454
8721,4.874490313
8722,7.114558877
8723,4.774219667
8724,3.871697355
8725,1.991165695
8726,-0.418801914
8727,-1.542254937
8728,-5.251114167
8729,-8.880679549
8730,-7.476542205
8731,-5.260403543
8732,-3.483983309
8733,-0.66743931
8734,0.992692575
8735,-0.609151117
8736,0.912691434
8737,4.177913301
8738,-1.768868411
8739,-2.62817044
8740,-0.946673323
8741,-1.588664894
8742,1.466356443
8743,-0.055797136
8744,-2.287187718
8745,-4.137797519
8746,-6.338455385
8747,-2.83420846
8748,-4.068494073
8749,-1.44306974
8750,-1.093956299
8751,-0.842811258
8752,0.118797646
8753,0.652875344
8754,0.237437534
8755,0.755669744
8756,2.122501111
8757,2.631676208
8758,2.330681695
8759,2.092794803
8760,3.239430266
8761,3.912226853
8762,3.355592193
8763,3.143531464
8764,3.758715583
8765,2.802933923
8766,1.366953097
8767,-0.002387407
8768,-0.933542434
8769,-1.696582695
8770,-0.513692106
8771,0.723947832
8772,-0.252743276
8773,1.915921315
8774,-0.527820716
8775,-1.821443659
8776,-2.674592002
8777,-5.727590085
8778,-7.286583672
8779,-6.267080869
8780,-6.024058365
8781,-3.598415405
8782,-3.392328517
8783,-4.411405806
8784,-3.954938431
8785,-2.277086144
8786,-0.427012042
8787,0.305921718
8788,0.802375935
8789,2.141186319
8790,0.482539035
8791,-0.754135827
8792,0.656711967
8793,-1.269607709
8794,-0.911443302
8795,0.332711722
8796,-1.816748189
8797,-2.226735559
8798,-2.16902435
8799,-2.166666192
8800,-0.81284886
8801,-2.812523012
8802,-1.056521262
8803,-2.431590046
8804,-1.236441707
8805,-2.09807939
8806,-1.266971288
8807,0.860448394
8808,-2.105743556
8809,-5.474480124
8810,-5.763768778
8811,-3.751246233
8812,-4.204839862
8813,-3.510092868
8814,-4.901250385
8815,-1.285985276
8816,-0.463044058
8817,-0.331337986
8818,0.381624605
8819,0.940453517
8820,1.381133082
8821,0.236555633
8822,-0.1582017
8823,0.448309624
8824,-1.603977338
8825,-3.412315046
8826,-4.007391778
8827,-3.125188653
8828,-2.303695327
8829,-3.440261816
8830,-4.194793082
8831,-2.622698035
8832,-0.595154537
8833,-0.388071629
8834,1.487989722
8835,0.35000268
8836,-0.635469383
8837,-1.381887409
8838,-4.675066126
8839,0.520210449
8840,4.495768464
8841,3.014873151
8842,0.963770775
8843,-0.725822815
8844,0.134551282
8845,-0.05940445
8846,1.699923115
8847,0.941463459
8848,2.659405498
8849,2.150011419
8850,2.148780733
8851,1.419607168
8852,1.418023533
8853,0.423561715
8854,0.875302749
8855,0.535739223
8856,0.432694109
8857,0.471565127
8858,0.325139935
8859,1.101025485
8860,-0.943899709
8861,-1.12978601
8862,-1.219926821
8863,-1.502324179
8864,-0.996407468
8865,-2.16388679
8866,-3.178603175
8867,-1.48142491
8868,-1.217133508
8869,0.026002799
8870,-0.617097352
8871,-1.896654668
8872,-2.855627149
8873,-2.556747643
8874,-1.407695636
8875,-2.952335639
8876,-1.822024928
8877,-1.562193668
8878,-0.65780536
8879,-0.697414125
8880,-1.580870565
8881,-2.612246434
8882,-3.721626843
8883,-3.954091175
8884,-3.924224875
8885,-2.593062959
8886,-0.637374341
8887,-1.132337827
8888,1.183392291
8889,3.380328813
8890,3.287011889
8891,2.975835716
8892,1.693361117
8893,2.124263279
8894,1.247784059
8895,1.440154298
8896,1.790402777
8897,0.828879726
8898,2.239280006
8899,2.178949815
8900,0.713899703
8901,1.933824838
8902,1.97444928
8903,2.629944242
8904,1.791910951
8905,2.264554336
8906,1.170749018
8907,1.393583517
8908,2.446494268
8909,0.827169029
8910,0.813219098
8911,0.762186194
8912,0.562560624
8913,-0.460599141
8914,0.305303607
8915,1.615539417
8916,1.85499249
8917,1.597536964
8918,2.893416257
8919,3.191863238
8920,3.320721492
8921,1.145585136
8922,0.304223422
8923,-1.74653618
8924,-0.421113253
8925,-0.507308724
8926,-1.159985231
8927,-1.49277624
8928,0.648029452
8929,1.629329142
8930,1.407837398
8931,-0.129521113
8932,0.222242237
8933,-0.222053983
8934,0.18718223
8935,0.053437299
8936,0.151758729
8937,1.082451879
8938,0.780194712
8939,-0.132425432
8940,0.012372433
8941,-1.251114129
8942,-1.090483132
8943,-3.038670887
8944,-1.614476444
8945,-1.310231205
8946,-0.379377736
8947,-0.911383592
8948,-2.180244782
8949,-1.435844385
8950,-1.416358053
8951,-0.742433866
8952,0.092515615
8953,-1.442153325
8954,0.63596712
8955,-0.841976157
8956,-2.072496453
8957,-4.084751608
8958,-0.916240159
8959,1.663555495
8960,0.434814621
8961,-0.850546141
8962,0.425234342
8963,-1.444563964
8964,-1.1451518
8965,-1.742641278
8966,-1.647770585
8967,-2.049003933
8968,-1.844796804
8969,-2.007832444
8970,-0.395790737
8971,0.83943925
8972,2.501946442
8973,-1.295960432
8974,-2.454460378
8975,-0.113303973
8976,0.69546431
8977,2.972136236
8978,3.751100743
8979,0.787323105
8980,-2.61196629
8981,-0.979316297
8982,0.207503489
8983,2.974179314
8984,0.403857205
8985,-0.141121858
8986,-0.392953904
8987,-0.586286057
8988,-1.517349119
8989,0.27289222
8990,-0.228434911
8991,-1.200200054
8992,-1.472467674
8993,-0.527283618
8994,-1.524694947
8995,-1.120608264
8996,-1.192074298
8997,-1.454437921
8998,-0.608287699
8999,-0.995571081
9000,-1.591502883
9001,0.384466406
9002,2.707599945
9003,0.009341834
9004,-0.336042091
9005,0.421469144
9006,-0.594295818
9007,0.56711536
9008,-0.959849974
9009,-0.393226612
9010,-0.257607968
9011,1.519198388
9012,2.256218958
9013,3.08842228
9014,3.618057846
9015,1.727038996
9016,0.878404682
9017,0.874884708
9018,1.848003953
9019,0.806759464
9020,0.626749928
9021,0.547287662
9022,0.019176337
9023,0.462114402
9024,-0.15165536
9025,-1.000916784
9026,-0.402253039
9027,0.157001795
9028,1.540106543
9029,-0.752828718
9030,-0.353309658
9031,-0.059868916
9032,0.416098635
9033,-1.425051868
9034,-1.901012271
9035,-2.823516988
9036,-3.384794133
9037,-2.867054647
9038,-2.727955522
9039,-2.286941402
9040,-1.845557087
9041,-1.624664994
9042,-0.539089591
9043,-1.151489811
9044,-1.288835471
9045,-1.231164911
9046,-0.751884535
9047,0.229379483
9048,0.134627561
9049,-0.980578205
9050,-0.183719623
9051,1.722753212
9052,-1.557918275
9053,0.322833152
9054,-1.432223303
9055,0.692566149
9056,-3.233869113
9057,0.328617333
9058,0.363059038
9059,-0.783678194
9060,1.654350518
9061,0.09945131
9062,1.379938469
9063,1.870626007
9064,1.51037764
9065,-0.88823768
9066,-1.021366526
9067,0.185806526
9068,-0.369626445
9069,0.052373321
9070,0.315325795
9071,0.61373963
9072,-0.019245819
9073,0.280917133
9074,0.63010198
9075,0.356298319
9076,0.184182679
9077,0.02394489
9078,1.379102975
9079,1.486178311
9080,0.789458193
9081,2.217442246
9082,1.027256858
9083,0.211872036
9084,0.736620822
9085,0.384456258
9086,0.952460115
9087,-0.592974538
9088,-0.229603485
9089,0.201673273
9090,0.269351279
9091,-0.385355571
9092,-1.728653169
9093,1.387150987
9094,2.923780945
9095,2.451989018
9096,1.717516187
9097,-1.171162682
9098,0.249004761
9099,-2.467922791
9100,0.576762387
9101,1.871251981
9102,3.491954479
9103,2.436352031
9104,2.620337047
9105,2.38550797
9106,0.485623218
9107,1.191852373
9108,1.528373441
9109,1.30419413
9110,0.654260351
9111,0.057388337
9112,0.266492107
9113,0.151427713
9114,0.989659023
9115,0.951245892
9116,-0.679656359
9117,1.339376211
9118,0.507405207
9119,1.249064421
9120,1.317353708
9121,0.652124774
9122,3.286793012
9123,1.85829035
9124,0.783358633
9125,2.018784013
9126,-0.243685277
9127,3.275224996
9128,6.103447193
9129,8.19636918
9130,8.993868161
9131,6.231260072
9132,7.166858554
9133,5.844013932
9134,2.387736552
9135,1.296058598
9136,1.684657996
9137,-0.620387901
9138,-1.850471457
9139,-2.106714603
9140,-2.637160762
9141,-1.448149619
9142,-1.530984004
9143,-0.966948399
9144,-1.92955568
9145,-3.419336636
9146,-4.747665687
9147,-5.551636367
9148,-3.463279679
9149,-3.11557299
9150,-1.170482207
9151,-0.633865054
9152,-0.854310451
9153,-0.489440354
9154,0.231492412
9155,0.503898794
9156,0.076516124
9157,-1.404560177
9158,0.65259749
9159,0.433763995
9160,1.837415925
9161,4.517269257
9162,1.544040903
9163,1.613637167
9164,0.247186789
9165,-1.585512601
9166,-0.116232199
9167,-3.208913611
9168,0.741908503
9169,0.807361599
9170,1.683445717
9171,1.298588386
9172,-0.543844207
9173,0.543391327
9174,2.194568825
9175,2.173411778
9176,2.232459027
9177,0.340993622
9178,1.082755332
9179,0.139419172
9180,-1.047299173
9181,-1.374642047
9182,-0.399268805
9183,0.744521498
9184,0.516689957
9185,-0.185308832
9186,1.071394907
9187,1.192540323
9188,1.742147505
9189,1.096324917
9190,1.116323688
9191,0.238509727
9192,1.757698069
9193,4.562236397
9194,2.576795428
9195,2.557876529
9196,2.109033302
9197,1.851023521
9198,1.243349862
9199,0.433650926
9200,2.039292827
9201,2.166327276
9202,2.312159846
9203,1.53903504
9204,-0.288338432
9205,-1.451111254
9206,0.83804846
9207,-0.811275619
9208,-2.036715182
9209,0.325392518
9210,1.2476659
9211,0.947359561
9212,1.704571337
9213,-0.852798781
9214,4.144935701
9215,-5.847569736
9216,0.553728861
9217,-4.687349615
9218,-1.125096229
9219,0.742418472
9220,1.072521101
9221,1.137328371
9222,1.609310538
9223,-0.601547013
9224,-2.824245447
9225,-2.781137411
9226,-1.033721226
9227,-1.467825259
9228,-0.25417486
9229,1.757681478
9230,0.29059785
9231,0.809296581
9232,-0.542882819
9233,0.85089207
9234,0.549419474
9235,-0.526980422
9236,-0.835795323
9237,-0.784237853
9238,0.027915747
9239,1.315236092
9240,1.858372658
9241,0.453221115
9242,0.5533738
9243,1.050395159
9244,1.619848634
9245,2.836699678
9246,4.433188351
9247,4.521281629
9248,5.640785212
9249,3.339730181
9250,2.234448702
9251,1.342452732
9252,-0.769733257
9253,0.446694036
9254,-1.417927627
9255,1.72003573
9256,2.939251211
9257,4.09088128
9258,3.879775572
9259,3.540136859
9260,2.464262745
9261,4.012315739
9262,3.625886594
9263,2.324381169
9264,1.875454927
9265,3.273803287
9266,4.36821072
9267,4.813439559
9268,3.942001794
9269,3.865968477
9270,2.387474093
9271,2.510478929
9272,0.963084811
9273,1.076844894
9274,0.86402321
9275,1.00716809
9276,0.178195374
9277,0.327927331
9278,-0.148021098
9279,-0.61413119
9280,-0.539951816
9281,-1.207239915
9282,-1.932383532
9283,-3.875205255
9284,-1.039277124
9285,1.712167147
9286,-2.468274217
9287,-3.430252584
9288,-3.457188186
9289,-0.944863201
9290,0.468909219
9291,-1.186400203
9292,-1.065907491
9293,-1.769667796
9294,-1.47326437
9295,-0.370203494
9296,1.255086471
9297,1.019074086
9298,0.859427712
9299,2.442236254
9300,1.738397732
9301,2.157951309
9302,2.856982008
9303,1.155151041
9304,2.655588254
9305,7.476205351
9306,8.046364208
9307,5.103704318
9308,3.121180575
9309,2.19446119
9310,1.312891631
9311,1.224307818
9312,1.598552033
9313,-0.557784441
9314,0.600344967
9315,0.64551533
9316,0.95009864
9317,0.707817843
9318,-0.020450511
9319,-0.003292964
9320,-0.79041132
9321,-2.389708304
9322,-2.092918573
9323,-2.245977663
9324,-2.717118419
9325,-1.98156695
9326,-3.134392558
9327,-4.148815209
9328,-2.981758133
9329,-2.910358223
9330,-2.617496508
9331,-0.889084754
9332,-1.323089568
9333,-1.351120882
9334,-1.319605248
9335,-0.441361883
9336,-0.489168031
9337,-0.67360811
9338,0.244145266
9339,-0.702891816
9340,-1.121628331
9341,-1.106044203
9342,-0.719680041
9343,-1.098871386
9344,-1.191350518
9345,-2.269415679
9346,-0.202582372
9347,1.773943364
9348,5.433302225
9349,1.684234013
9350,-0.283922236
9351,3.24050843
9352,-0.46372492
9353,-2.160087929
9354,-2.132939287
9355,-2.163763426
9356,-2.004809233
9357,-1.876183373
9358,-1.12015513
9359,-1.574241119
9360,-0.900529362
9361,0.972453655
9362,3.47515414
